fwer,sensitivity,sm_sigma,snr,n,method
0.0,0.0,1.0,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.0,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.25,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.5,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,1.75,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.0,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.25,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.5,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,2.75,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,0.0,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,0.1,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,0.25,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,0.5,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,0.75,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,1.0,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,1.25,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,1.5,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,1.75,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,2.0,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,2.25,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,2.5,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,2.75,2,clusterwise_permutation_gaussian
0.0,0.0,3.0,3.0,2,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.1,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.25,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.5,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.75,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,1.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,1.25,5,clusterwise_permutation_gaussian
0.0,0.002654867256637168,0.0,1.5,5,clusterwise_permutation_gaussian
0.0,0.007522123893805309,0.0,1.75,5,clusterwise_permutation_gaussian
0.0,0.010619469026548672,0.0,2.0,5,clusterwise_permutation_gaussian
0.0,0.03805309734513274,0.0,2.25,5,clusterwise_permutation_gaussian
0.0,0.03141592920353982,0.0,2.5,5,clusterwise_permutation_gaussian
0.0,0.06106194690265487,0.0,2.75,5,clusterwise_permutation_gaussian
0.0,0.08938053097345132,0.0,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.1,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.1,0.1,5,clusterwise_permutation_gaussian
0.0,0.0,0.1,0.25,5,clusterwise_permutation_gaussian
0.05,0.0,0.1,0.5,5,clusterwise_permutation_gaussian
0.0,0.0,0.1,0.75,5,clusterwise_permutation_gaussian
0.0,0.0,0.1,1.0,5,clusterwise_permutation_gaussian
0.0,0.0017699115044247787,0.1,1.25,5,clusterwise_permutation_gaussian
0.05,0.0022123893805309734,0.1,1.5,5,clusterwise_permutation_gaussian
0.0,0.0035398230088495575,0.1,1.75,5,clusterwise_permutation_gaussian
0.0,0.015486725663716816,0.1,2.0,5,clusterwise_permutation_gaussian
0.0,0.0420353982300885,0.1,2.25,5,clusterwise_permutation_gaussian
0.0,0.049557522123893805,0.1,2.5,5,clusterwise_permutation_gaussian
0.0,0.07964601769911504,0.1,2.75,5,clusterwise_permutation_gaussian
0.0,0.12212389380530972,0.1,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,0.1,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,0.25,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,0.5,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,0.75,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,1.0,5,clusterwise_permutation_gaussian
0.0,0.0013422818791946308,0.25,1.25,5,clusterwise_permutation_gaussian
0.05,0.0026845637583892616,0.25,1.5,5,clusterwise_permutation_gaussian
0.0,0.0,0.25,1.75,5,clusterwise_permutation_gaussian
0.0,0.010738255033557046,0.25,2.0,5,clusterwise_permutation_gaussian
0.0,0.01610738255033557,0.25,2.25,5,clusterwise_permutation_gaussian
0.0,0.025503355704697982,0.25,2.5,5,clusterwise_permutation_gaussian
0.0,0.040268456375838924,0.25,2.75,5,clusterwise_permutation_gaussian
0.0,0.07550335570469799,0.25,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.5,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.5,0.1,5,clusterwise_permutation_gaussian
0.0,0.0,0.5,0.25,5,clusterwise_permutation_gaussian
0.0,0.00046948356807511736,0.5,0.5,5,clusterwise_permutation_gaussian
0.0,0.00046948356807511736,0.5,0.75,5,clusterwise_permutation_gaussian
0.0,0.0014084507042253522,0.5,1.0,5,clusterwise_permutation_gaussian
0.0,0.002347417840375587,0.5,1.25,5,clusterwise_permutation_gaussian
0.0,0.02089201877934272,0.5,1.5,5,clusterwise_permutation_gaussian
0.0,0.029107981220657282,0.5,1.75,5,clusterwise_permutation_gaussian
0.0,0.036619718309859155,0.5,2.0,5,clusterwise_permutation_gaussian
0.0,0.07230046948356808,0.5,2.25,5,clusterwise_permutation_gaussian
0.0,0.13215962441314552,0.5,2.5,5,clusterwise_permutation_gaussian
0.0,0.11690140845070422,0.5,2.75,5,clusterwise_permutation_gaussian
0.0,0.13286384976525822,0.5,3.0,5,clusterwise_permutation_gaussian
0.05,0.00035087719298245617,0.75,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.75,0.1,5,clusterwise_permutation_gaussian
0.1,0.0010526315789473684,0.75,0.25,5,clusterwise_permutation_gaussian
0.05,0.0012280701754385965,0.75,0.5,5,clusterwise_permutation_gaussian
0.0,0.005789473684210527,0.75,0.75,5,clusterwise_permutation_gaussian
0.0,0.018070175438596493,0.75,1.0,5,clusterwise_permutation_gaussian
0.0,0.04035087719298246,0.75,1.25,5,clusterwise_permutation_gaussian
0.05,0.06508771929824561,0.75,1.5,5,clusterwise_permutation_gaussian
0.0,0.10649122807017544,0.75,1.75,5,clusterwise_permutation_gaussian
0.0,0.15649122807017543,0.75,2.0,5,clusterwise_permutation_gaussian
0.05,0.1536842105263158,0.75,2.25,5,clusterwise_permutation_gaussian
0.0,0.15122807017543857,0.75,2.5,5,clusterwise_permutation_gaussian
0.05,0.15719298245614036,0.75,2.75,5,clusterwise_permutation_gaussian
0.0,0.18017543859649124,0.75,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.1,5,clusterwise_permutation_gaussian
0.0,0.0,1.0,0.25,5,clusterwise_permutation_gaussian
0.0,0.004154727793696275,1.0,0.5,5,clusterwise_permutation_gaussian
0.0,0.016332378223495703,1.0,0.75,5,clusterwise_permutation_gaussian
0.0,0.05673352435530086,1.0,1.0,5,clusterwise_permutation_gaussian
0.0,0.06962750716332379,1.0,1.25,5,clusterwise_permutation_gaussian
0.0,0.04885386819484241,1.0,1.5,5,clusterwise_permutation_gaussian
0.0,0.08209169054441261,1.0,1.75,5,clusterwise_permutation_gaussian
0.0,0.07707736389684813,1.0,2.0,5,clusterwise_permutation_gaussian
0.05,0.1977077363896848,1.0,2.25,5,clusterwise_permutation_gaussian
0.0,0.12077363896848137,1.0,2.5,5,clusterwise_permutation_gaussian
0.0,0.17893982808022924,1.0,2.75,5,clusterwise_permutation_gaussian
0.05,0.12736389684813754,1.0,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,1.25,0.0,5,clusterwise_permutation_gaussian
0.05,0.00011655011655011655,1.25,0.1,5,clusterwise_permutation_gaussian
0.0,0.001048951048951049,1.25,0.25,5,clusterwise_permutation_gaussian
0.0,0.008158508158508158,1.25,0.5,5,clusterwise_permutation_gaussian
0.05,0.041025641025641026,1.25,0.75,5,clusterwise_permutation_gaussian
0.05,0.07144522144522145,1.25,1.0,5,clusterwise_permutation_gaussian
0.0,0.1409090909090909,1.25,1.25,5,clusterwise_permutation_gaussian
0.0,0.07482517482517481,1.25,1.5,5,clusterwise_permutation_gaussian
0.0,0.09265734265734266,1.25,1.75,5,clusterwise_permutation_gaussian
0.0,0.05512820512820512,1.25,2.0,5,clusterwise_permutation_gaussian
0.0,0.12202797202797204,1.25,2.25,5,clusterwise_permutation_gaussian
0.0,0.1245920745920746,1.25,2.5,5,clusterwise_permutation_gaussian
0.05,0.12972027972027972,1.25,2.75,5,clusterwise_permutation_gaussian
0.0,0.14603729603729604,1.25,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,1.5,0.0,5,clusterwise_permutation_gaussian
0.1,0.0,1.5,0.1,5,clusterwise_permutation_gaussian
0.0,0.0006876227897838899,1.5,0.25,5,clusterwise_permutation_gaussian
0.0,0.013064833005893908,1.5,0.5,5,clusterwise_permutation_gaussian
0.0,0.041552062868369356,1.5,0.75,5,clusterwise_permutation_gaussian
0.0,0.05166994106090374,1.5,1.0,5,clusterwise_permutation_gaussian
0.05,0.13418467583497057,1.5,1.25,5,clusterwise_permutation_gaussian
0.0,0.06699410609037329,1.5,1.5,5,clusterwise_permutation_gaussian
0.0,0.12121807465618858,1.5,1.75,5,clusterwise_permutation_gaussian
0.0,0.1582514734774067,1.5,2.0,5,clusterwise_permutation_gaussian
0.05,0.12445972495088409,1.5,2.25,5,clusterwise_permutation_gaussian
0.05,0.07072691552062868,1.5,2.5,5,clusterwise_permutation_gaussian
0.05,0.16011787819253437,1.5,2.75,5,clusterwise_permutation_gaussian
0.05,0.1480353634577603,1.5,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.1,5,clusterwise_permutation_gaussian
0.0,0.0,1.75,0.25,5,clusterwise_permutation_gaussian
0.0,0.023636363636363636,1.75,0.5,5,clusterwise_permutation_gaussian
0.05,0.008677685950413223,1.75,0.75,5,clusterwise_permutation_gaussian
0.0,0.07024793388429751,1.75,1.0,5,clusterwise_permutation_gaussian
0.0,0.09140495867768594,1.75,1.25,5,clusterwise_permutation_gaussian
0.05,0.07338842975206612,1.75,1.5,5,clusterwise_permutation_gaussian
0.05,0.10206611570247932,1.75,1.75,5,clusterwise_permutation_gaussian
0.0,0.0975206611570248,1.75,2.0,5,clusterwise_permutation_gaussian
0.0,0.05066115702479339,1.75,2.25,5,clusterwise_permutation_gaussian
0.05,0.12057851239669422,1.75,2.5,5,clusterwise_permutation_gaussian
0.1,0.1606611570247934,1.75,2.75,5,clusterwise_permutation_gaussian
0.0,0.08396694214876033,1.75,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.0,5,clusterwise_permutation_gaussian
0.0,0.0,2.0,0.1,5,clusterwise_permutation_gaussian
0.0,0.001291248206599713,2.0,0.25,5,clusterwise_permutation_gaussian
0.0,0.014060258249641319,2.0,0.5,5,clusterwise_permutation_gaussian
0.1,0.044189383070301284,2.0,0.75,5,clusterwise_permutation_gaussian
0.05,0.037589670014347196,2.0,1.0,5,clusterwise_permutation_gaussian
0.0,0.06492109038737447,2.0,1.25,5,clusterwise_permutation_gaussian
0.05,0.06707317073170732,2.0,1.5,5,clusterwise_permutation_gaussian
0.0,0.04160688665710186,2.0,1.75,5,clusterwise_permutation_gaussian
0.05,0.09167862266857962,2.0,2.0,5,clusterwise_permutation_gaussian
0.0,0.06951219512195121,2.0,2.25,5,clusterwise_permutation_gaussian
0.0,0.08938307030129125,2.0,2.5,5,clusterwise_permutation_gaussian
0.0,0.10251076040172165,2.0,2.75,5,clusterwise_permutation_gaussian
0.0,0.08271162123385942,2.0,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,2.25,0.0,5,clusterwise_permutation_gaussian
0.05,0.0,2.25,0.1,5,clusterwise_permutation_gaussian
0.0,0.003058676654182272,2.25,0.25,5,clusterwise_permutation_gaussian
0.05,0.018039950062421976,2.25,0.5,5,clusterwise_permutation_gaussian
0.0,0.04650436953807741,2.25,0.75,5,clusterwise_permutation_gaussian
0.0,0.055617977528089876,2.25,1.0,5,clusterwise_permutation_gaussian
0.0,0.04463171036204744,2.25,1.25,5,clusterwise_permutation_gaussian
0.0,0.06342072409488139,2.25,1.5,5,clusterwise_permutation_gaussian
0.05,0.09363295880149813,2.25,1.75,5,clusterwise_permutation_gaussian
0.2,0.11591760299625468,2.25,2.0,5,clusterwise_permutation_gaussian
0.0,0.0682896379525593,2.25,2.25,5,clusterwise_permutation_gaussian
0.05,0.12940074906367044,2.25,2.5,5,clusterwise_permutation_gaussian
0.0,0.11086142322097378,2.25,2.75,5,clusterwise_permutation_gaussian
0.0,0.07621722846441947,2.25,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,2.5,0.0,5,clusterwise_permutation_gaussian
0.0,0.0003285870755750274,2.5,0.1,5,clusterwise_permutation_gaussian
0.0,0.0038335158817086523,2.5,0.25,5,clusterwise_permutation_gaussian
0.0,0.02453450164293538,2.5,0.5,5,clusterwise_permutation_gaussian
0.0,0.03554216867469879,2.5,0.75,5,clusterwise_permutation_gaussian
0.0,0.0642935377875137,2.5,1.0,5,clusterwise_permutation_gaussian
0.05,0.06418400876232203,2.5,1.25,5,clusterwise_permutation_gaussian
0.05,0.04112814895947426,2.5,1.5,5,clusterwise_permutation_gaussian
0.0,0.04791894852135816,2.5,1.75,5,clusterwise_permutation_gaussian
0.05,0.049233296823658276,2.5,2.0,5,clusterwise_permutation_gaussian
0.0,0.08587075575027382,2.5,2.25,5,clusterwise_permutation_gaussian
0.0,0.0927710843373494,2.5,2.5,5,clusterwise_permutation_gaussian
0.0,0.08138006571741511,2.5,2.75,5,clusterwise_permutation_gaussian
0.05,0.09583789704271631,2.5,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,2.75,0.0,5,clusterwise_permutation_gaussian
0.0,0.0002881844380403458,2.75,0.1,5,clusterwise_permutation_gaussian
0.0,0.007684918347742554,2.75,0.25,5,clusterwise_permutation_gaussian
0.0,0.014121037463976947,2.75,0.5,5,clusterwise_permutation_gaussian
0.05,0.028386167146974062,2.75,0.75,5,clusterwise_permutation_gaussian
0.0,0.05139289145052835,2.75,1.0,5,clusterwise_permutation_gaussian
0.0,0.03698366954851105,2.75,1.25,5,clusterwise_permutation_gaussian
0.05,0.05,2.75,1.5,5,clusterwise_permutation_gaussian
0.0,0.0803073967339097,2.75,1.75,5,clusterwise_permutation_gaussian
0.0,0.09005763688760807,2.75,2.0,5,clusterwise_permutation_gaussian
0.05,0.08323727185398655,2.75,2.25,5,clusterwise_permutation_gaussian
0.0,0.09851104707012487,2.75,2.5,5,clusterwise_permutation_gaussian
0.1,0.06532180595581173,2.75,2.75,5,clusterwise_permutation_gaussian
0.0,0.10192122958693564,2.75,3.0,5,clusterwise_permutation_gaussian
0.05,0.0,3.0,0.0,5,clusterwise_permutation_gaussian
0.05,0.0,3.0,0.1,5,clusterwise_permutation_gaussian
0.0,0.002168256721595837,3.0,0.25,5,clusterwise_permutation_gaussian
0.05,0.023807458803122288,3.0,0.5,5,clusterwise_permutation_gaussian
0.05,0.035212489158716394,3.0,0.75,5,clusterwise_permutation_gaussian
0.0,0.05082393755420641,3.0,1.0,5,clusterwise_permutation_gaussian
0.0,0.03538594969644406,3.0,1.25,5,clusterwise_permutation_gaussian
0.0,0.05767562879444925,3.0,1.5,5,clusterwise_permutation_gaussian
0.05,0.0826539462272333,3.0,1.75,5,clusterwise_permutation_gaussian
0.0,0.06647875108412836,3.0,2.0,5,clusterwise_permutation_gaussian
0.05,0.07974848222029488,3.0,2.25,5,clusterwise_permutation_gaussian
0.0,0.07402428447528188,3.0,2.5,5,clusterwise_permutation_gaussian
0.0,0.1435819601040763,3.0,2.75,5,clusterwise_permutation_gaussian
0.0,0.10117085862966176,3.0,3.0,5,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.0,7,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.1,7,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.25,7,clusterwise_permutation_gaussian
0.0,0.0,0.0,0.5,7,clusterwise_permutation_gaussian
0.05,0.001327433628318584,0.0,0.75,7,clusterwise_permutation_gaussian
0.0,0.005309734513274336,0.0,1.0,7,clusterwise_permutation_gaussian
