fwer,sensitivity,sm_sigma,snr,n,method
0.0,0.0,1.0,3.0,2,clusterwise_perm
0.0,0.0,1.25,0.0,2,clusterwise_perm
0.0,0.0,1.25,0.1,2,clusterwise_perm
0.0,0.0,1.25,0.25,2,clusterwise_perm
0.0,0.0,1.25,0.5,2,clusterwise_perm
0.0,0.0,1.25,0.75,2,clusterwise_perm
0.0,0.0,1.25,1.0,2,clusterwise_perm
0.0,0.0,1.25,1.25,2,clusterwise_perm
0.0,0.0,1.25,1.5,2,clusterwise_perm
0.0,0.0,1.25,1.75,2,clusterwise_perm
0.0,0.0,1.25,2.0,2,clusterwise_perm
0.0,0.0,1.25,2.25,2,clusterwise_perm
0.0,0.0,1.25,2.5,2,clusterwise_perm
0.0,0.0,1.25,2.75,2,clusterwise_perm
0.0,0.0,1.25,3.0,2,clusterwise_perm
0.0,0.0,1.5,0.0,2,clusterwise_perm
0.0,0.0,1.5,0.1,2,clusterwise_perm
0.0,0.0,1.5,0.25,2,clusterwise_perm
0.0,0.0,1.5,0.5,2,clusterwise_perm
0.0,0.0,1.5,0.75,2,clusterwise_perm
0.0,0.0,1.5,1.0,2,clusterwise_perm
0.0,0.0,1.5,1.25,2,clusterwise_perm
0.0,0.0,1.5,1.5,2,clusterwise_perm
0.0,0.0,1.5,1.75,2,clusterwise_perm
0.0,0.0,1.5,2.0,2,clusterwise_perm
0.0,0.0,1.5,2.25,2,clusterwise_perm
0.0,0.0,1.5,2.5,2,clusterwise_perm
0.0,0.0,1.5,2.75,2,clusterwise_perm
0.0,0.0,1.5,3.0,2,clusterwise_perm
0.0,0.0,1.75,0.0,2,clusterwise_perm
0.0,0.0,1.75,0.1,2,clusterwise_perm
0.0,0.0,1.75,0.25,2,clusterwise_perm
0.0,0.0,1.75,0.5,2,clusterwise_perm
0.0,0.0,1.75,0.75,2,clusterwise_perm
0.0,0.0,1.75,1.0,2,clusterwise_perm
0.0,0.0,1.75,1.25,2,clusterwise_perm
0.0,0.0,1.75,1.5,2,clusterwise_perm
0.0,0.0,1.75,1.75,2,clusterwise_perm
0.0,0.0,1.75,2.0,2,clusterwise_perm
0.0,0.0,1.75,2.25,2,clusterwise_perm
0.0,0.0,1.75,2.5,2,clusterwise_perm
0.0,0.0,1.75,2.75,2,clusterwise_perm
0.0,0.0,1.75,3.0,2,clusterwise_perm
0.0,0.0,2.0,0.0,2,clusterwise_perm
0.0,0.0,2.0,0.1,2,clusterwise_perm
0.0,0.0,2.0,0.25,2,clusterwise_perm
0.0,0.0,2.0,0.5,2,clusterwise_perm
0.0,0.0,2.0,0.75,2,clusterwise_perm
0.0,0.0,2.0,1.0,2,clusterwise_perm
0.0,0.0,2.0,1.25,2,clusterwise_perm
0.0,0.0,2.0,1.5,2,clusterwise_perm
0.0,0.0,2.0,1.75,2,clusterwise_perm
0.0,0.0,2.0,2.0,2,clusterwise_perm
0.0,0.0,2.0,2.25,2,clusterwise_perm
0.0,0.0,2.0,2.5,2,clusterwise_perm
0.0,0.0,2.0,2.75,2,clusterwise_perm
0.0,0.0,2.0,3.0,2,clusterwise_perm
0.0,0.0,2.25,0.0,2,clusterwise_perm
0.0,0.0,2.25,0.1,2,clusterwise_perm
0.0,0.0,2.25,0.25,2,clusterwise_perm
0.0,0.0,2.25,0.5,2,clusterwise_perm
0.0,0.0,2.25,0.75,2,clusterwise_perm
0.0,0.0,2.25,1.0,2,clusterwise_perm
0.0,0.0,2.25,1.25,2,clusterwise_perm
0.0,0.0,2.25,1.5,2,clusterwise_perm
0.0,0.0,2.25,1.75,2,clusterwise_perm
0.0,0.0,2.25,2.0,2,clusterwise_perm
0.0,0.0,2.25,2.25,2,clusterwise_perm
0.0,0.0,2.25,2.5,2,clusterwise_perm
0.0,0.0,2.25,2.75,2,clusterwise_perm
0.0,0.0,2.25,3.0,2,clusterwise_perm
0.0,0.0,2.5,0.0,2,clusterwise_perm
0.0,0.0,2.5,0.1,2,clusterwise_perm
0.0,0.0,2.5,0.25,2,clusterwise_perm
0.0,0.0,2.5,0.5,2,clusterwise_perm
0.0,0.0,2.5,0.75,2,clusterwise_perm
0.0,0.0,2.5,1.0,2,clusterwise_perm
0.0,0.0,2.5,1.25,2,clusterwise_perm
0.0,0.0,2.5,1.5,2,clusterwise_perm
0.0,0.0,2.5,1.75,2,clusterwise_perm
0.0,0.0,2.5,2.0,2,clusterwise_perm
0.0,0.0,2.5,2.25,2,clusterwise_perm
0.0,0.0,2.5,2.5,2,clusterwise_perm
0.0,0.0,2.5,2.75,2,clusterwise_perm
0.0,0.0,2.5,3.0,2,clusterwise_perm
0.0,0.0,2.75,0.0,2,clusterwise_perm
0.0,0.0,2.75,0.1,2,clusterwise_perm
0.0,0.0,2.75,0.25,2,clusterwise_perm
0.0,0.0,2.75,0.5,2,clusterwise_perm
0.0,0.0,2.75,0.75,2,clusterwise_perm
0.0,0.0,2.75,1.0,2,clusterwise_perm
0.0,0.0,2.75,1.25,2,clusterwise_perm
0.0,0.0,2.75,1.5,2,clusterwise_perm
0.0,0.0,2.75,1.75,2,clusterwise_perm
0.0,0.0,2.75,2.0,2,clusterwise_perm
0.0,0.0,2.75,2.25,2,clusterwise_perm
0.0,0.0,2.75,2.5,2,clusterwise_perm
0.0,0.0,2.75,2.75,2,clusterwise_perm
0.0,0.0,2.75,3.0,2,clusterwise_perm
0.0,0.0,3.0,0.0,2,clusterwise_perm
0.0,0.0,3.0,0.1,2,clusterwise_perm
0.0,0.0,3.0,0.25,2,clusterwise_perm
0.0,0.0,3.0,0.5,2,clusterwise_perm
0.0,0.0,3.0,0.75,2,clusterwise_perm
0.0,0.0,3.0,1.0,2,clusterwise_perm
0.0,0.0,3.0,1.25,2,clusterwise_perm
0.0,0.0,3.0,1.5,2,clusterwise_perm
0.0,0.0,3.0,1.75,2,clusterwise_perm
0.0,0.0,3.0,2.0,2,clusterwise_perm
0.0,0.0,3.0,2.25,2,clusterwise_perm
0.0,0.0,3.0,2.5,2,clusterwise_perm
0.0,0.0,3.0,2.75,2,clusterwise_perm
0.0,0.0,3.0,3.0,2,clusterwise_perm
0.0026666666666666,0.0,0.0,0.0,5,clusterwise_perm
0.0013333333333333,0.0,0.0,0.1,5,clusterwise_perm
0.0013333333333333,0.0,0.0,0.25,5,clusterwise_perm
0.008,2.359882005899705e-05,0.0,0.5,5,clusterwise_perm
0.0053333333333333,7.079646017699115e-05,0.0,0.75,5,clusterwise_perm
0.0013333333333333,0.0004483775811209,0.0,1.0,5,clusterwise_perm
0.0066666666666666,0.0011445427728613,0.0,1.25,5,clusterwise_perm
0.0026666666666666,0.0027964601769911,0.0,1.5,5,clusterwise_perm
0.004,0.0073274336283185,0.0,1.75,5,clusterwise_perm
0.004,0.0128141592920353,0.0,2.0,5,clusterwise_perm
0.0066666666666666,0.0249321533923303,0.0,2.25,5,clusterwise_perm
0.0053333333333333,0.0404365781710914,0.0,2.5,5,clusterwise_perm
0.0093333333333333,0.0553510324483775,0.0,2.75,5,clusterwise_perm
0.004,0.0666076696165191,0.0,3.0,5,clusterwise_perm
0.0013333333333333,0.0,0.1,0.0,5,clusterwise_perm
0.004,0.0,0.1,0.1,5,clusterwise_perm
0.0013333333333333,0.0,0.1,0.25,5,clusterwise_perm
0.0,4.71976401179941e-05,0.1,0.5,5,clusterwise_perm
0.0026666666666666,8.259587020648968e-05,0.1,0.75,5,clusterwise_perm
0.0053333333333333,0.0005899705014749,0.1,1.0,5,clusterwise_perm
0.0026666666666666,0.0011563421828908,0.1,1.25,5,clusterwise_perm
0.0,0.0035634218289085,0.1,1.5,5,clusterwise_perm
0.004,0.0072094395280235,0.1,1.75,5,clusterwise_perm
0.0053333333333333,0.0156106194690265,0.1,2.0,5,clusterwise_perm
0.0066666666666666,0.0257817109144542,0.1,2.25,5,clusterwise_perm
0.0053333333333333,0.0436106194690265,0.1,2.5,5,clusterwise_perm
0.0053333333333333,0.0612979351032448,0.1,2.75,5,clusterwise_perm
0.0106666666666666,0.0756578171091445,0.1,3.0,5,clusterwise_perm
0.0013333333333333,0.0,0.25,0.0,5,clusterwise_perm
0.004,0.0,0.25,0.1,5,clusterwise_perm
0.0026666666666666,0.0,0.25,0.25,5,clusterwise_perm
0.0026666666666666,4.71976401179941e-05,0.25,0.5,5,clusterwise_perm
0.0,2.359882005899705e-05,0.25,0.75,5,clusterwise_perm
0.008,0.0003067846607669,0.25,1.0,5,clusterwise_perm
0.0,0.0011799410029498,0.25,1.25,5,clusterwise_perm
0.004,0.0030442477876106,0.25,1.5,5,clusterwise_perm
0.004,0.0064660766961651,0.25,1.75,5,clusterwise_perm
0.0093333333333333,0.0145014749262536,0.25,2.0,5,clusterwise_perm
0.008,0.0243775811209439,0.25,2.25,5,clusterwise_perm
0.004,0.0375929203539823,0.25,2.5,5,clusterwise_perm
0.008,0.0605309734513274,0.25,2.75,5,clusterwise_perm
0.0093333333333333,0.071646017699115,0.25,3.0,5,clusterwise_perm
0.0026666666666666,0.0,0.5,0.0,5,clusterwise_perm
0.0,0.0,0.5,0.1,5,clusterwise_perm
0.0053333333333333,0.0,0.5,0.25,5,clusterwise_perm
0.0066666666666666,3.155818540433925e-05,0.5,0.5,5,clusterwise_perm
0.0066666666666666,0.0006311637080867,0.5,0.75,5,clusterwise_perm
0.0013333333333333,0.0022564102564102,0.5,1.0,5,clusterwise_perm
0.0093333333333333,0.008,0.5,1.25,5,clusterwise_perm
0.0026666666666666,0.0179250493096646,0.5,1.5,5,clusterwise_perm
0.004,0.0345877712031558,0.5,1.75,5,clusterwise_perm
0.0013333333333333,0.0534832347140039,0.5,2.0,5,clusterwise_perm
0.004,0.0717475345167653,0.5,2.25,5,clusterwise_perm
0.0,0.0663510848126232,0.5,2.5,5,clusterwise_perm
0.0026666666666666,0.0819487179487179,0.5,2.75,5,clusterwise_perm
0.004,0.0871400394477317,0.5,3.0,5,clusterwise_perm
0.0026666666666666,0.0,0.75,0.0,5,clusterwise_perm
0.0013333333333333,0.0,0.75,0.1,5,clusterwise_perm
0.0026666666666666,5.6338028169014086e-05,0.75,0.25,5,clusterwise_perm
0.004,0.0007636932707355,0.75,0.5,5,clusterwise_perm
0.0013333333333333,0.0078560250391236,0.75,0.75,5,clusterwise_perm
0.0026666666666666,0.0207386541471048,0.75,1.0,5,clusterwise_perm
0.0013333333333333,0.0422472613458528,0.75,1.25,5,clusterwise_perm
0.0013333333333333,0.0599624413145539,0.75,1.5,5,clusterwise_perm
0.004,0.0726635367762128,0.75,1.75,5,clusterwise_perm
0.0026666666666666,0.0763630672926447,0.75,2.0,5,clusterwise_perm
0.008,0.0881564945226917,0.75,2.25,5,clusterwise_perm
0.004,0.0894272300469483,0.75,2.5,5,clusterwise_perm
0.0053333333333333,0.076356807511737,0.75,2.75,5,clusterwise_perm
0.0013333333333333,0.1042942097026604,0.75,3.0,5,clusterwise_perm
0.004,0.0,1.0,0.0,5,clusterwise_perm
0.0,0.0,1.0,0.1,5,clusterwise_perm
0.004,9.706257982120052e-05,1.0,0.25,5,clusterwise_perm
0.0066666666666666,0.0047560664112388,1.0,0.5,5,clusterwise_perm
0.0013333333333333,0.0169093231162196,1.0,0.75,5,clusterwise_perm
0.0026666666666666,0.0411289910600255,1.0,1.0,5,clusterwise_perm
0.0026666666666666,0.0583959131545338,1.0,1.25,5,clusterwise_perm
0.0053333333333333,0.0582171136653895,1.0,1.5,5,clusterwise_perm
0.0066666666666666,0.0739923371647509,1.0,1.75,5,clusterwise_perm
0.004,0.0716934865900383,1.0,2.0,5,clusterwise_perm
0.0053333333333333,0.0770319284802043,1.0,2.25,5,clusterwise_perm
0.0013333333333333,0.0735478927203065,1.0,2.5,5,clusterwise_perm
0.0053333333333333,0.0895530012771392,1.0,2.75,5,clusterwise_perm
0.0066666666666666,0.0728429118773946,1.0,3.0,5,clusterwise_perm
0.0013333333333333,0.0,1.25,0.0,5,clusterwise_perm
0.0066666666666666,0.0,1.25,0.1,5,clusterwise_perm
0.004,0.000259385665529,1.25,0.25,5,clusterwise_perm
0.008,0.0091922639362912,1.25,0.5,5,clusterwise_perm
0.008,0.0228122866894197,1.25,0.75,5,clusterwise_perm
0.0,0.0410875995449374,1.25,1.0,5,clusterwise_perm
0.008,0.0506621160409556,1.25,1.25,5,clusterwise_perm
0.0053333333333333,0.0628577929465301,1.25,1.5,5,clusterwise_perm
0.0106666666666666,0.0638589306029579,1.25,1.75,5,clusterwise_perm
0.0066666666666666,0.0670170648464163,1.25,2.0,5,clusterwise_perm
0.0093333333333333,0.0713902161547212,1.25,2.25,5,clusterwise_perm
0.0066666666666666,0.0731877133105802,1.25,2.5,5,clusterwise_perm
0.0066666666666666,0.0650967007963595,1.25,2.75,5,clusterwise_perm
0.0093333333333333,0.0869078498293515,1.25,3.0,5,clusterwise_perm
0.008,2.346041055718475e-05,1.5,0.0,5,clusterwise_perm
0.0066666666666666,1.5640273704789833e-05,1.5,0.1,5,clusterwise_perm
0.0053333333333333,0.000535679374389,1.5,0.25,5,clusterwise_perm
0.0133333333333333,0.0112258064516129,1.5,0.5,5,clusterwise_perm
0.0066666666666666,0.0284301075268817,1.5,0.75,5,clusterwise_perm
0.012,0.0483949169110459,1.5,1.0,5,clusterwise_perm
0.004,0.0457008797653958,1.5,1.25,5,clusterwise_perm
0.0106666666666666,0.0557888563049853,1.5,1.5,5,clusterwise_perm
0.012,0.0634369501466275,1.5,1.75,5,clusterwise_perm
0.0066666666666666,0.0592922776148582,1.5,2.0,5,clusterwise_perm
0.0066666666666666,0.0686021505376344,1.5,2.25,5,clusterwise_perm
0.004,0.0758983382209188,1.5,2.5,5,clusterwise_perm
0.004,0.0755816226783968,1.5,2.75,5,clusterwise_perm
0.0053333333333333,0.0698338220918866,1.5,3.0,5,clusterwise_perm
0.008,0.0,1.75,0.0,5,clusterwise_perm
0.008,4.322527015793849e-05,1.75,0.1,5,clusterwise_perm
0.0146666666666666,0.0016159600997506,1.75,0.25,5,clusterwise_perm
0.004,0.0124189526184538,1.75,0.5,5,clusterwise_perm
0.0026666666666666,0.0295860349127182,1.75,0.75,5,clusterwise_perm
0.0093333333333333,0.0445054031587697,1.75,1.0,5,clusterwise_perm
0.0066666666666666,0.0426566916043225,1.75,1.25,5,clusterwise_perm
0.008,0.0610972568578553,1.75,1.5,5,clusterwise_perm
0.0013333333333333,0.0594912718204488,1.75,1.75,5,clusterwise_perm
0.0066666666666666,0.0556575228595178,1.75,2.0,5,clusterwise_perm
0.004,0.0618686616791354,1.75,2.25,5,clusterwise_perm
0.0093333333333333,0.07433748960931,1.75,2.5,5,clusterwise_perm
0.004,0.0724954280964256,1.75,2.75,5,clusterwise_perm
0.008,0.0692136325852036,1.75,3.0,5,clusterwise_perm
0.0053333333333333,0.0,2.0,0.0,5,clusterwise_perm
0.0093333333333333,9.763539282990086e-05,2.0,0.1,5,clusterwise_perm
0.008,0.001949656750572,2.0,0.25,5,clusterwise_perm
0.0106666666666666,0.0174736842105263,2.0,0.5,5,clusterwise_perm
0.008,0.0312677345537757,2.0,0.75,5,clusterwise_perm
0.0053333333333333,0.0431884057971014,2.0,1.0,5,clusterwise_perm
0.0106666666666666,0.039066361556064,2.0,1.25,5,clusterwise_perm
0.0093333333333333,0.0586422578184592,2.0,1.5,5,clusterwise_perm
0.004,0.0556948893974065,2.0,1.75,5,clusterwise_perm
0.004,0.066230358504958,2.0,2.0,5,clusterwise_perm
0.0106666666666666,0.062044241037376,2.0,2.25,5,clusterwise_perm
0.0066666666666666,0.0741296720061022,2.0,2.5,5,clusterwise_perm
0.0,0.0550724637681159,2.0,2.75,5,clusterwise_perm
0.0066666666666666,0.061159420289855,2.0,3.0,5,clusterwise_perm
0.0026666666666666,2.4144869215291752e-05,2.25,0.0,5,clusterwise_perm
0.0093333333333333,5.365526492287056e-05,2.25,0.1,5,clusterwise_perm
0.0106666666666666,0.0022615694164989,2.25,0.25,5,clusterwise_perm
0.008,0.017140174379611,2.25,0.5,5,clusterwise_perm
0.004,0.0244560697518444,2.25,0.75,5,clusterwise_perm
0.0066666666666666,0.0425647216633132,2.25,1.0,5,clusterwise_perm
0.0106666666666666,0.0474661301140174,2.25,1.25,5,clusterwise_perm
0.008,0.0543983903420523,2.25,1.5,5,clusterwise_perm
0.004,0.0566465459423205,2.25,1.75,5,clusterwise_perm
0.0146666666666666,0.060898725687458,2.25,2.0,5,clusterwise_perm
0.004,0.0559409792085848,2.25,2.25,5,clusterwise_perm
0.0106666666666666,0.0711441985244802,2.25,2.5,5,clusterwise_perm
0.0093333333333333,0.0635922199865861,2.25,2.75,5,clusterwise_perm
0.0106666666666666,0.0736472166331321,2.25,3.0,5,clusterwise_perm
0.004,0.0,2.5,0.0,5,clusterwise_perm
0.004,0.0001758764111705,2.5,0.1,5,clusterwise_perm
0.0106666666666666,0.0033630421865715,2.5,0.25,5,clusterwise_perm
0.0066666666666666,0.0180510992275698,2.5,0.5,5,clusterwise_perm
0.004,0.0338039215686274,2.5,0.75,5,clusterwise_perm
0.0066666666666666,0.0346833036244801,2.5,1.0,5,clusterwise_perm
0.0066666666666666,0.0382816399286987,2.5,1.25,5,clusterwise_perm
0.0053333333333333,0.0488247177658942,2.5,1.5,5,clusterwise_perm
0.0066666666666666,0.059263220439691,2.5,1.75,5,clusterwise_perm
0.012,0.0494949494949495,2.5,2.0,5,clusterwise_perm
0.008,0.0647843137254901,2.5,2.25,5,clusterwise_perm
0.0093333333333333,0.0579631610219845,2.5,2.5,5,clusterwise_perm
0.0026666666666666,0.0641212121212121,2.5,2.75,5,clusterwise_perm
0.0066666666666666,0.0593654188948306,2.5,3.0,5,clusterwise_perm
0.008,4.938271604938271e-05,2.75,0.0,5,clusterwise_perm
0.008,0.0001846484165324,2.75,0.1,5,clusterwise_perm
0.0106666666666666,0.0036392914653784,2.75,0.25,5,clusterwise_perm
0.004,0.0161867954911433,2.75,0.5,5,clusterwise_perm
0.0093333333333333,0.0283886205045625,2.75,0.75,5,clusterwise_perm
0.0093333333333333,0.0370048309178744,2.75,1.0,5,clusterwise_perm
0.0146666666666666,0.043944176060118,2.75,1.25,5,clusterwise_perm
0.0053333333333333,0.0495523349436392,2.75,1.5,5,clusterwise_perm
0.0066666666666666,0.0519291465378421,2.75,1.75,5,clusterwise_perm
0.012,0.0560601180891036,2.75,2.0,5,clusterwise_perm
0.004,0.0596414385399892,2.75,2.25,5,clusterwise_perm
0.0106666666666666,0.0705743424584004,2.75,2.5,5,clusterwise_perm
0.0053333333333333,0.0580504562533548,2.75,2.75,5,clusterwise_perm
0.008,0.069500805152979,2.75,3.0,5,clusterwise_perm
0.012,1.762114537444934e-05,3.0,0.0,5,clusterwise_perm
0.0066666666666666,0.0002506118453255,3.0,0.1,5,clusterwise_perm
0.0053333333333333,0.0027723935389133,3.0,0.25,5,clusterwise_perm
0.008,0.0180538423886441,3.0,0.5,5,clusterwise_perm
0.012,0.0314380812530592,3.0,0.75,5,clusterwise_perm
0.004,0.032957415565345,3.0,1.0,5,clusterwise_perm
0.008,0.046748898678414,3.0,1.25,5,clusterwise_perm
0.0066666666666666,0.0438335780714635,3.0,1.5,5,clusterwise_perm
0.0133333333333333,0.0527165932452276,3.0,1.75,5,clusterwise_perm
0.008,0.0671737640724425,3.0,2.0,5,clusterwise_perm
0.0173333333333333,0.0673734703866862,3.0,2.25,5,clusterwise_perm
0.0173333333333333,0.0639725893294175,3.0,2.5,5,clusterwise_perm
0.0106666666666666,0.06959765051395,3.0,2.75,5,clusterwise_perm
0.0093333333333333,0.0667782672540381,3.0,3.0,5,clusterwise_perm
0.0226666666666666,0.0,0.0,0.0,7,clusterwise_perm
0.0186666666666666,0.0,0.0,0.1,7,clusterwise_perm
0.024,4.71976401179941e-05,0.0,0.25,7,clusterwise_perm
0.0186666666666666,0.0003893805309734,0.0,0.5,7,clusterwise_perm
0.0226666666666666,0.003362831858407,0.0,0.75,7,clusterwise_perm
0.02,0.0178997050147492,0.0,1.0,7,clusterwise_perm
0.0306666666666666,0.063244837758112,0.0,1.25,7,clusterwise_perm
0.0306666666666666,0.1786194690265486,0.0,1.5,7,clusterwise_perm
0.0573333333333333,0.3465840707964601,0.0,1.75,7,clusterwise_perm
0.064,0.5277286135693214,0.0,2.0,7,clusterwise_perm
0.0813333333333333,0.6897935103244839,0.0,2.25,7,clusterwise_perm
0.0626666666666666,0.8065958702064897,0.0,2.5,7,clusterwise_perm
0.0746666666666666,0.8926961651917404,0.0,2.75,7,clusterwise_perm
0.0746666666666666,0.9432330383480828,0.0,3.0,7,clusterwise_perm
0.012,0.0,0.1,0.0,7,clusterwise_perm
0.0146666666666666,2.359882005899705e-05,0.1,0.1,7,clusterwise_perm
0.016,0.0001061946902654,0.1,0.25,7,clusterwise_perm
0.012,0.0005781710914454,0.1,0.5,7,clusterwise_perm
0.02,0.0032802359882005,0.1,0.75,7,clusterwise_perm
0.016,0.0176047197640118,0.1,1.0,7,clusterwise_perm
0.032,0.0652861356932153,0.1,1.25,7,clusterwise_perm
0.04,0.1755870206489675,0.1,1.5,7,clusterwise_perm
0.0493333333333333,0.3490029498525073,0.1,1.75,7,clusterwise_perm
0.0573333333333333,0.532023598820059,0.1,2.0,7,clusterwise_perm
0.0613333333333333,0.6924365781710914,0.1,2.25,7,clusterwise_perm
0.0773333333333333,0.8091681415929203,0.1,2.5,7,clusterwise_perm
0.0666666666666666,0.8917168141592919,0.1,2.75,7,clusterwise_perm
0.0786666666666666,0.944,0.1,3.0,7,clusterwise_perm
0.0146666666666666,2.359882005899705e-05,0.25,0.0,7,clusterwise_perm
0.0186666666666666,1.1799410029498524e-05,0.25,0.1,7,clusterwise_perm
0.016,7.079646017699115e-05,0.25,0.25,7,clusterwise_perm
0.0226666666666666,0.0003539823008849,0.25,0.5,7,clusterwise_perm
0.0146666666666666,0.0027610619469026,0.25,0.75,7,clusterwise_perm
0.032,0.0170029498525073,0.25,1.0,7,clusterwise_perm
0.0333333333333333,0.0651917404129793,0.25,1.25,7,clusterwise_perm
0.0386666666666666,0.1823008849557522,0.25,1.5,7,clusterwise_perm
0.048,0.3454395280235988,0.25,1.75,7,clusterwise_perm
0.0666666666666666,0.5349852507374632,0.25,2.0,7,clusterwise_perm
0.0733333333333333,0.6916578171091444,0.25,2.25,7,clusterwise_perm
0.0653333333333333,0.8106076696165192,0.25,2.5,7,clusterwise_perm
0.0746666666666666,0.8936401179941003,0.25,2.75,7,clusterwise_perm
0.0733333333333333,0.943905604719764,0.25,3.0,7,clusterwise_perm
0.0093333333333333,1.5779092702169626e-05,0.5,0.0,7,clusterwise_perm
0.0186666666666666,0.0,0.5,0.1,7,clusterwise_perm
0.0053333333333333,7.100591715976331e-05,0.5,0.25,7,clusterwise_perm
0.0106666666666666,0.0022958579881656,0.5,0.5,7,clusterwise_perm
0.012,0.0270216962524654,0.5,0.75,7,clusterwise_perm
0.0066666666666666,0.1285207100591716,0.5,1.0,7,clusterwise_perm
0.016,0.2984930966469428,0.5,1.25,7,clusterwise_perm
0.008,0.4581538461538462,0.5,1.5,7,clusterwise_perm
0.02,0.5634161735700197,0.5,1.75,7,clusterwise_perm
0.016,0.6255463510848126,0.5,2.0,7,clusterwise_perm
0.0186666666666666,0.6533806706114398,0.5,2.25,7,clusterwise_perm
