fwer,sensitivity,sm_sigma,snr,n,method
0.0,0.0,1.0,3.0,2,clusterwise_perm
0.0,0.0,1.25,0.0,2,clusterwise_perm
0.0,0.0,1.25,0.1,2,clusterwise_perm
0.0,0.0,1.25,0.25,2,clusterwise_perm
0.0,0.0,1.25,0.5,2,clusterwise_perm
0.0,0.0,1.25,0.75,2,clusterwise_perm
0.0,0.0,1.25,1.0,2,clusterwise_perm
0.0,0.0,1.25,1.25,2,clusterwise_perm
0.0,0.0,1.25,1.5,2,clusterwise_perm
0.0,0.0,1.25,1.75,2,clusterwise_perm
0.0,0.0,1.25,2.0,2,clusterwise_perm
0.0,0.0,1.25,2.25,2,clusterwise_perm
0.0,0.0,1.25,2.5,2,clusterwise_perm
0.0,0.0,1.25,2.75,2,clusterwise_perm
0.0,0.0,1.25,3.0,2,clusterwise_perm
0.0,0.0,1.5,0.0,2,clusterwise_perm
0.0,0.0,1.5,0.1,2,clusterwise_perm
0.0,0.0,1.5,0.25,2,clusterwise_perm
0.0,0.0,1.5,0.5,2,clusterwise_perm
0.0,0.0,1.5,0.75,2,clusterwise_perm
0.0,0.0,1.5,1.0,2,clusterwise_perm
0.0,0.0,1.5,1.25,2,clusterwise_perm
0.0,0.0,1.5,1.5,2,clusterwise_perm
0.0,0.0,1.5,1.75,2,clusterwise_perm
0.0,0.0,1.5,2.0,2,clusterwise_perm
0.0,0.0,1.5,2.25,2,clusterwise_perm
0.0,0.0,1.5,2.5,2,clusterwise_perm
0.0,0.0,1.5,2.75,2,clusterwise_perm
0.0,0.0,1.5,3.0,2,clusterwise_perm
0.0,0.0,1.75,0.0,2,clusterwise_perm
0.0,0.0,1.75,0.1,2,clusterwise_perm
0.0,0.0,1.75,0.25,2,clusterwise_perm
0.0,0.0,1.75,0.5,2,clusterwise_perm
0.0,0.0,1.75,0.75,2,clusterwise_perm
0.0,0.0,1.75,1.0,2,clusterwise_perm
0.0,0.0,1.75,1.25,2,clusterwise_perm
0.0,0.0,1.75,1.5,2,clusterwise_perm
0.0,0.0,1.75,1.75,2,clusterwise_perm
0.0,0.0,1.75,2.0,2,clusterwise_perm
0.0,0.0,1.75,2.25,2,clusterwise_perm
0.0,0.0,1.75,2.5,2,clusterwise_perm
0.0,0.0,1.75,2.75,2,clusterwise_perm
0.0,0.0,1.75,3.0,2,clusterwise_perm
0.0,0.0,2.0,0.0,2,clusterwise_perm
0.0,0.0,2.0,0.1,2,clusterwise_perm
0.0,0.0,2.0,0.25,2,clusterwise_perm
0.0,0.0,2.0,0.5,2,clusterwise_perm
0.0,0.0,2.0,0.75,2,clusterwise_perm
0.0,0.0,2.0,1.0,2,clusterwise_perm
0.0,0.0,2.0,1.25,2,clusterwise_perm
0.0,0.0,2.0,1.5,2,clusterwise_perm
0.0,0.0,2.0,1.75,2,clusterwise_perm
0.0,0.0,2.0,2.0,2,clusterwise_perm
0.0,0.0,2.0,2.25,2,clusterwise_perm
0.0,0.0,2.0,2.5,2,clusterwise_perm
0.0,0.0,2.0,2.75,2,clusterwise_perm
0.0,0.0,2.0,3.0,2,clusterwise_perm
0.0,0.0,2.25,0.0,2,clusterwise_perm
0.0,0.0,2.25,0.1,2,clusterwise_perm
0.0,0.0,2.25,0.25,2,clusterwise_perm
0.0,0.0,2.25,0.5,2,clusterwise_perm
0.0,0.0,2.25,0.75,2,clusterwise_perm
0.0,0.0,2.25,1.0,2,clusterwise_perm
0.0,0.0,2.25,1.25,2,clusterwise_perm
0.0,0.0,2.25,1.5,2,clusterwise_perm
0.0,0.0,2.25,1.75,2,clusterwise_perm
0.0,0.0,2.25,2.0,2,clusterwise_perm
0.0,0.0,2.25,2.25,2,clusterwise_perm
0.0,0.0,2.25,2.5,2,clusterwise_perm
0.0,0.0,2.25,2.75,2,clusterwise_perm
0.0,0.0,2.25,3.0,2,clusterwise_perm
0.0,0.0,2.5,0.0,2,clusterwise_perm
0.0,0.0,2.5,0.1,2,clusterwise_perm
0.0,0.0,2.5,0.25,2,clusterwise_perm
0.0,0.0,2.5,0.5,2,clusterwise_perm
0.0,0.0,2.5,0.75,2,clusterwise_perm
0.0,0.0,2.5,1.0,2,clusterwise_perm
0.0,0.0,2.5,1.25,2,clusterwise_perm
0.0,0.0,2.5,1.5,2,clusterwise_perm
0.0,0.0,2.5,1.75,2,clusterwise_perm
0.0,0.0,2.5,2.0,2,clusterwise_perm
0.0,0.0,2.5,2.25,2,clusterwise_perm
0.0,0.0,2.5,2.5,2,clusterwise_perm
0.0,0.0,2.5,2.75,2,clusterwise_perm
0.0,0.0,2.5,3.0,2,clusterwise_perm
0.0,0.0,2.75,0.0,2,clusterwise_perm
0.0,0.0,2.75,0.1,2,clusterwise_perm
0.0,0.0,2.75,0.25,2,clusterwise_perm
0.0,0.0,2.75,0.5,2,clusterwise_perm
0.0,0.0,2.75,0.75,2,clusterwise_perm
0.0,0.0,2.75,1.0,2,clusterwise_perm
0.0,0.0,2.75,1.25,2,clusterwise_perm
0.0,0.0,2.75,1.5,2,clusterwise_perm
0.0,0.0,2.75,1.75,2,clusterwise_perm
0.0,0.0,2.75,2.0,2,clusterwise_perm
0.0,0.0,2.75,2.25,2,clusterwise_perm
0.0,0.0,2.75,2.5,2,clusterwise_perm
0.0,0.0,2.75,2.75,2,clusterwise_perm
0.0,0.0,2.75,3.0,2,clusterwise_perm
0.0,0.0,3.0,0.0,2,clusterwise_perm
0.0,0.0,3.0,0.1,2,clusterwise_perm
0.0,0.0,3.0,0.25,2,clusterwise_perm
0.0,0.0,3.0,0.5,2,clusterwise_perm
0.0,0.0,3.0,0.75,2,clusterwise_perm
0.0,0.0,3.0,1.0,2,clusterwise_perm
0.0,0.0,3.0,1.25,2,clusterwise_perm
0.0,0.0,3.0,1.5,2,clusterwise_perm
0.0,0.0,3.0,1.75,2,clusterwise_perm
0.0,0.0,3.0,2.0,2,clusterwise_perm
0.0,0.0,3.0,2.25,2,clusterwise_perm
0.0,0.0,3.0,2.5,2,clusterwise_perm
0.0,0.0,3.0,2.75,2,clusterwise_perm
0.0,0.0,3.0,3.0,2,clusterwise_perm
0.0,0.0,0.0,0.0,5,clusterwise_perm
0.0,0.0,0.0,0.1,5,clusterwise_perm
0.0013333333333333,0.0,0.0,0.25,5,clusterwise_perm
0.004,0.0,0.0,0.5,5,clusterwise_perm
0.0013333333333333,0.0,0.0,0.75,5,clusterwise_perm
0.0013333333333333,0.0001887905604719,0.0,1.0,5,clusterwise_perm
0.0,0.0005073746312684,0.0,1.25,5,clusterwise_perm
0.0026666666666666,0.0012035398230088,0.0,1.5,5,clusterwise_perm
0.0013333333333333,0.0030206489675516,0.0,1.75,5,clusterwise_perm
0.0013333333333333,0.0056283185840707,0.0,2.0,5,clusterwise_perm
0.0026666666666666,0.0110088495575221,0.0,2.25,5,clusterwise_perm
0.0026666666666666,0.0182300884955752,0.0,2.5,5,clusterwise_perm
0.004,0.0259351032448377,0.0,2.75,5,clusterwise_perm
0.0053333333333333,0.0320117994100295,0.0,3.0,5,clusterwise_perm
0.0,0.0,0.1,0.0,5,clusterwise_perm
0.0013333333333333,0.0,0.1,0.1,5,clusterwise_perm
0.0026666666666666,0.0,0.1,0.25,5,clusterwise_perm
0.0026666666666666,0.0,0.1,0.5,5,clusterwise_perm
0.0053333333333333,7.079646017699115e-05,0.1,0.75,5,clusterwise_perm
0.0,0.0001769911504424,0.1,1.0,5,clusterwise_perm
0.0,0.0007433628318584,0.1,1.25,5,clusterwise_perm
0.004,0.0016991150442477,0.1,1.5,5,clusterwise_perm
0.0,0.0029498525073746,0.1,1.75,5,clusterwise_perm
0.0013333333333333,0.0058643067846607,0.1,2.0,5,clusterwise_perm
0.0026666666666666,0.011433628318584,0.1,2.25,5,clusterwise_perm
0.0013333333333333,0.0171799410029498,0.1,2.5,5,clusterwise_perm
0.0106666666666666,0.0264778761061946,0.1,2.75,5,clusterwise_perm
0.0066666666666666,0.0363539823008849,0.1,3.0,5,clusterwise_perm
0.0026666666666666,0.0,0.25,0.0,5,clusterwise_perm
0.0013333333333333,0.0,0.25,0.1,5,clusterwise_perm
0.0,0.0,0.25,0.25,5,clusterwise_perm
0.0,2.359882005899705e-05,0.25,0.5,5,clusterwise_perm
0.0013333333333333,4.71976401179941e-05,0.25,0.75,5,clusterwise_perm
0.0013333333333333,0.0002359882005899,0.25,1.0,5,clusterwise_perm
0.0026666666666666,0.0005781710914454,0.25,1.25,5,clusterwise_perm
0.0,0.0013923303834808,0.25,1.5,5,clusterwise_perm
0.0013333333333333,0.003221238938053,0.25,1.75,5,clusterwise_perm
0.0,0.0050029498525073,0.25,2.0,5,clusterwise_perm
0.004,0.0092625368731563,0.25,2.25,5,clusterwise_perm
0.0,0.0169085545722713,0.25,2.5,5,clusterwise_perm
0.004,0.0277050147492625,0.25,2.75,5,clusterwise_perm
0.0026666666666666,0.0345840707964601,0.25,3.0,5,clusterwise_perm
0.0053333333333333,0.0,0.5,0.0,5,clusterwise_perm
0.0026666666666666,1.5779092702169626e-05,0.5,0.1,5,clusterwise_perm
0.0013333333333333,0.0,0.5,0.25,5,clusterwise_perm
0.0026666666666666,3.155818540433925e-05,0.5,0.5,5,clusterwise_perm
0.0,0.0002366863905325,0.5,0.75,5,clusterwise_perm
0.0,0.0009861932938856,0.5,1.0,5,clusterwise_perm
0.0,0.0030295857988165,0.5,1.25,5,clusterwise_perm
0.0026666666666666,0.0074240631163708,0.5,1.5,5,clusterwise_perm
0.0026666666666666,0.0141854043392504,0.5,1.75,5,clusterwise_perm
0.0053333333333333,0.0241183431952662,0.5,2.0,5,clusterwise_perm
0.0013333333333333,0.0367731755424063,0.5,2.25,5,clusterwise_perm
0.0053333333333333,0.0353846153846153,0.5,2.5,5,clusterwise_perm
0.0013333333333333,0.0490414201183431,0.5,2.75,5,clusterwise_perm
0.0013333333333333,0.0558106508875739,0.5,3.0,5,clusterwise_perm
0.004,0.0,0.75,0.0,5,clusterwise_perm
0.0013333333333333,0.0,0.75,0.1,5,clusterwise_perm
0.0013333333333333,0.0,0.75,0.25,5,clusterwise_perm
0.0053333333333333,0.0003442879499217,0.75,0.5,5,clusterwise_perm
0.004,0.0015211267605633,0.75,0.75,5,clusterwise_perm
0.008,0.0058779342723004,0.75,1.0,5,clusterwise_perm
0.0066666666666666,0.0147292644757433,0.75,1.25,5,clusterwise_perm
0.0026666666666666,0.0250453834115805,0.75,1.5,5,clusterwise_perm
0.004,0.0374209702660406,0.75,1.75,5,clusterwise_perm
0.004,0.0472175273865414,0.75,2.0,5,clusterwise_perm
0.0053333333333333,0.0612269170579029,0.75,2.25,5,clusterwise_perm
0.008,0.0657464788732394,0.75,2.5,5,clusterwise_perm
0.0026666666666666,0.0593176838810641,0.75,2.75,5,clusterwise_perm
0.0,0.0846197183098591,0.75,3.0,5,clusterwise_perm
0.0026666666666666,3.065134099616858e-05,1.0,0.0,5,clusterwise_perm
0.004,0.0,1.0,0.1,5,clusterwise_perm
0.008,2.0434227330779053e-05,1.0,0.25,5,clusterwise_perm
0.004,0.0007662835249042,1.0,0.5,5,clusterwise_perm
0.0026666666666666,0.0040357598978288,1.0,0.75,5,clusterwise_perm
0.008,0.0142681992337164,1.0,1.0,5,clusterwise_perm
0.0053333333333333,0.0267075351213282,1.0,1.25,5,clusterwise_perm
0.0026666666666666,0.0322911877394636,1.0,1.5,5,clusterwise_perm
0.0053333333333333,0.0482298850574712,1.0,1.75,5,clusterwise_perm
0.008,0.0512950191570881,1.0,2.0,5,clusterwise_perm
0.0026666666666666,0.0594891443167305,1.0,2.25,5,clusterwise_perm
0.0053333333333333,0.0592950191570881,1.0,2.5,5,clusterwise_perm
0.0053333333333333,0.0734355044699872,1.0,2.75,5,clusterwise_perm
0.0066666666666666,0.0610881226053639,1.0,3.0,5,clusterwise_perm
0.0066666666666666,0.0,1.25,0.0,5,clusterwise_perm
0.008,0.0,1.25,0.1,5,clusterwise_perm
0.0026666666666666,0.000136518771331,1.25,0.25,5,clusterwise_perm
0.004,0.0018020477815699,1.25,0.5,5,clusterwise_perm
0.0053333333333333,0.0064027303754266,1.25,0.75,5,clusterwise_perm
0.0066666666666666,0.015745164960182,1.25,1.0,5,clusterwise_perm
0.008,0.0276268486916951,1.25,1.25,5,clusterwise_perm
0.0106666666666666,0.0418703071672354,1.25,1.5,5,clusterwise_perm
0.0106666666666666,0.0461660978384527,1.25,1.75,5,clusterwise_perm
0.0106666666666666,0.0515585893060295,1.25,2.0,5,clusterwise_perm
0.0026666666666666,0.0573196814562002,1.25,2.25,5,clusterwise_perm
0.0026666666666666,0.0603003412969283,1.25,2.5,5,clusterwise_perm
0.0053333333333333,0.0540022753128555,1.25,2.75,5,clusterwise_perm
0.0133333333333333,0.0740159271899886,1.25,3.0,5,clusterwise_perm
0.008,0.0,1.5,0.0,5,clusterwise_perm
0.008,5.083088954056696e-05,1.5,0.1,5,clusterwise_perm
0.004,0.0001290322580645,1.5,0.25,5,clusterwise_perm
0.0,0.0024868035190615,1.5,0.5,5,clusterwise_perm
0.0053333333333333,0.0103812316715542,1.5,0.75,5,clusterwise_perm
0.0133333333333333,0.0237693059628543,1.5,1.0,5,clusterwise_perm
0.0053333333333333,0.0281212121212121,1.5,1.25,5,clusterwise_perm
0.004,0.0395620723362658,1.5,1.5,5,clusterwise_perm
0.0026666666666666,0.0478748778103616,1.5,1.75,5,clusterwise_perm
0.0053333333333333,0.0455953079178885,1.5,2.0,5,clusterwise_perm
0.0026666666666666,0.0558123167155425,1.5,2.25,5,clusterwise_perm
0.0053333333333333,0.0622756598240469,1.5,2.5,5,clusterwise_perm
0.012,0.0633822091886607,1.5,2.75,5,clusterwise_perm
0.004,0.0585141739980449,1.5,3.0,5,clusterwise_perm
0.0066666666666666,0.0,1.75,0.0,5,clusterwise_perm
0.0106666666666666,0.0,1.75,0.1,5,clusterwise_perm
0.0106666666666666,0.00019285120532,1.75,0.25,5,clusterwise_perm
0.0026666666666666,0.0035178719866999,1.75,0.5,5,clusterwise_perm
0.012,0.0116209476309226,1.75,0.75,5,clusterwise_perm
0.0066666666666666,0.0249044056525353,1.75,1.0,5,clusterwise_perm
0.004,0.027597672485453,1.75,1.25,5,clusterwise_perm
0.0146666666666666,0.0438935993349958,1.75,1.5,5,clusterwise_perm
0.0066666666666666,0.0447946799667497,1.75,1.75,5,clusterwise_perm
0.0053333333333333,0.0437738985868661,1.75,2.0,5,clusterwise_perm
0.0093333333333333,0.0490108063175394,1.75,2.25,5,clusterwise_perm
0.0053333333333333,0.0602094763092269,1.75,2.5,5,clusterwise_perm
0.0066666666666666,0.0595843724023275,1.75,2.75,5,clusterwise_perm
0.0066666666666666,0.0579451371571072,1.75,3.0,5,clusterwise_perm
0.0106666666666666,3.051106025934401e-06,2.0,0.0,5,clusterwise_perm
0.0066666666666666,9.153318077803204e-06,2.0,0.1,5,clusterwise_perm
0.0053333333333333,0.0002715484363081,2.0,0.25,5,clusterwise_perm
0.008,0.0041098398169336,2.0,0.5,5,clusterwise_perm
0.0013333333333333,0.0124485125858123,2.0,0.75,5,clusterwise_perm
0.0,0.0242196796338672,2.0,1.0,5,clusterwise_perm
0.0026666666666666,0.0264866514111365,2.0,1.25,5,clusterwise_perm
0.012,0.0426239511823035,2.0,1.5,5,clusterwise_perm
0.0026666666666666,0.0427765064836003,2.0,1.75,5,clusterwise_perm
0.008,0.0522044241037376,2.0,2.0,5,clusterwise_perm
0.008,0.0493516399694889,2.0,2.25,5,clusterwise_perm
0.0066666666666666,0.0608573607932875,2.0,2.5,5,clusterwise_perm
0.0013333333333333,0.045254004576659,2.0,2.75,5,clusterwise_perm
0.008,0.0514660564454614,2.0,3.0,5,clusterwise_perm
0.0106666666666666,1.877934272300469e-05,2.25,0.0,5,clusterwise_perm
0.0093333333333333,3.4875922199865856e-05,2.25,0.1,5,clusterwise_perm
0.012,0.0004292421193829,2.25,0.25,5,clusterwise_perm
0.0066666666666666,0.0050462776659959,2.25,0.5,5,clusterwise_perm
0.0053333333333333,0.0110771294433266,2.25,0.75,5,clusterwise_perm
0.0026666666666666,0.0244533869885982,2.25,1.0,5,clusterwise_perm
0.0026666666666666,0.0322951039570757,2.25,1.25,5,clusterwise_perm
0.0053333333333333,0.0393883299798792,2.25,1.5,5,clusterwise_perm
0.012,0.0433883299798792,2.25,1.75,5,clusterwise_perm
0.008,0.0469564050972501,2.25,2.0,5,clusterwise_perm
0.012,0.0442870556673373,2.25,2.25,5,clusterwise_perm
0.012,0.0581327967806841,2.25,2.5,5,clusterwise_perm
0.008,0.0513561368209255,2.25,2.75,5,clusterwise_perm
0.0053333333333333,0.0605338698859825,2.25,3.0,5,clusterwise_perm
0.0066666666666666,3.08972073677956e-05,2.5,0.0,5,clusterwise_perm
0.0013333333333333,0.0,2.5,0.1,5,clusterwise_perm
0.0093333333333333,0.0004705882352941,2.5,0.25,5,clusterwise_perm
0.0093333333333333,0.0052287581699346,2.5,0.5,5,clusterwise_perm
0.0053333333333333,0.0170148544266191,2.5,0.75,5,clusterwise_perm
0.008,0.0212263814616755,2.5,1.0,5,clusterwise_perm
0.0066666666666666,0.026448009506833,2.5,1.25,5,clusterwise_perm
0.0066666666666666,0.0355721925133689,2.5,1.5,5,clusterwise_perm
0.0093333333333333,0.0439976232917409,2.5,1.75,5,clusterwise_perm
0.012,0.0386856803327391,2.5,2.0,5,clusterwise_perm
0.0093333333333333,0.0507522281639928,2.5,2.25,5,clusterwise_perm
0.0133333333333333,0.0468924539512774,2.5,2.5,5,clusterwise_perm
0.012,0.0522400475341651,2.5,2.75,5,clusterwise_perm
0.0093333333333333,0.0486084373143196,2.5,3.0,5,clusterwise_perm
0.0106666666666666,2.361782071926999e-05,2.75,0.0,5,clusterwise_perm
0.008,9.876543209876544e-05,2.75,0.1,5,clusterwise_perm
0.008,0.0005711218464841,2.75,0.25,5,clusterwise_perm
0.004,0.004626945786366,2.75,0.5,5,clusterwise_perm
0.008,0.0143703703703703,2.75,0.75,5,clusterwise_perm
0.0066666666666666,0.0216596886741814,2.75,1.0,5,clusterwise_perm
0.008,0.0284079441760601,2.75,1.25,5,clusterwise_perm
0.008,0.0343596349973161,2.75,1.5,5,clusterwise_perm
0.012,0.0383295759527643,2.75,1.75,5,clusterwise_perm
0.008,0.042988727858293,2.75,2.0,5,clusterwise_perm
0.008,0.0463166935050993,2.75,2.25,5,clusterwise_perm
0.0133333333333333,0.0557251744498121,2.75,2.5,5,clusterwise_perm
0.0066666666666666,0.0470789049919484,2.75,2.75,5,clusterwise_perm
0.0146666666666666,0.0557831454643048,2.75,3.0,5,clusterwise_perm
0.0026666666666666,0.0,3.0,0.0,5,clusterwise_perm
0.0133333333333333,0.0001801272638277,3.0,0.1,5,clusterwise_perm
0.0093333333333333,0.0004816446402349,3.0,0.25,5,clusterwise_perm
0.0066666666666666,0.0052139011257953,3.0,0.5,5,clusterwise_perm
0.008,0.0160959373470386,3.0,0.75,5,clusterwise_perm
0.0053333333333333,0.0202858541360744,3.0,1.0,5,clusterwise_perm
0.016,0.0323191385217817,3.0,1.25,5,clusterwise_perm
0.008,0.0310837004405286,3.0,1.5,5,clusterwise_perm
0.004,0.0398042094958394,3.0,1.75,5,clusterwise_perm
0.0093333333333333,0.0500264317180616,3.0,2.0,5,clusterwise_perm
0.008,0.0527302985805188,3.0,2.25,5,clusterwise_perm
0.0133333333333333,0.0503103279490944,3.0,2.5,5,clusterwise_perm
0.0093333333333333,0.0566245717082721,3.0,2.75,5,clusterwise_perm
0.0066666666666666,0.0535761135584924,3.0,3.0,5,clusterwise_perm
0.0026666666666666,4.71976401179941e-05,0.0,0.0,7,clusterwise_perm
0.0053333333333333,0.0,0.0,0.1,7,clusterwise_perm
0.008,0.0,0.0,0.25,7,clusterwise_perm
0.0066666666666666,0.0001061946902654,0.0,0.5,7,clusterwise_perm
0.008,0.0011563421828908,0.0,0.75,7,clusterwise_perm
0.004,0.0064542772861356,0.0,1.0,7,clusterwise_perm
0.0186666666666666,0.0238466076696165,0.0,1.25,7,clusterwise_perm
0.0093333333333333,0.0620766961651917,0.0,1.5,7,clusterwise_perm
0.02,0.1315634218289085,0.0,1.75,7,clusterwise_perm
0.02,0.2251091445427729,0.0,2.0,7,clusterwise_perm
0.0333333333333333,0.3295811209439528,0.0,2.25,7,clusterwise_perm
0.0146666666666666,0.4361769911504424,0.0,2.5,7,clusterwise_perm
0.0226666666666666,0.5370619469026549,0.0,2.75,7,clusterwise_perm
0.0293333333333333,0.6115398230088496,0.0,3.0,7,clusterwise_perm
0.004,0.0,0.1,0.0,7,clusterwise_perm
0.0066666666666666,0.0,0.1,0.1,7,clusterwise_perm
0.0053333333333333,0.0,0.1,0.25,7,clusterwise_perm
0.008,0.0002713864306784,0.1,0.5,7,clusterwise_perm
0.012,0.0012625368731563,0.1,0.75,7,clusterwise_perm
0.0106666666666666,0.0071032448377581,0.1,1.0,7,clusterwise_perm
0.0093333333333333,0.0234218289085545,0.1,1.25,7,clusterwise_perm
0.0106666666666666,0.0646253687315634,0.1,1.5,7,clusterwise_perm
0.012,0.1318702064896755,0.1,1.75,7,clusterwise_perm
0.0186666666666666,0.2215929203539823,0.1,2.0,7,clusterwise_perm
0.024,0.3301946902654867,0.1,2.25,7,clusterwise_perm
0.0306666666666666,0.4355634218289086,0.1,2.5,7,clusterwise_perm
0.0413333333333333,0.5326253687315634,0.1,2.75,7,clusterwise_perm
0.0293333333333333,0.6178997050147493,0.1,3.0,7,clusterwise_perm
0.0093333333333333,0.0,0.25,0.0,7,clusterwise_perm
0.008,2.359882005899705e-05,0.25,0.1,7,clusterwise_perm
0.0106666666666666,0.0,0.25,0.25,7,clusterwise_perm
0.012,0.0001179941002949,0.25,0.5,7,clusterwise_perm
0.0066666666666666,0.0011327433628318,0.25,0.75,7,clusterwise_perm
0.012,0.0078466076696165,0.25,1.0,7,clusterwise_perm
0.0066666666666666,0.023834808259587,0.25,1.25,7,clusterwise_perm
0.0186666666666666,0.0631504424778761,0.25,1.5,7,clusterwise_perm
0.0093333333333333,0.1321887905604719,0.25,1.75,7,clusterwise_perm
0.0333333333333333,0.2287787610619469,0.25,2.0,7,clusterwise_perm
0.0266666666666666,0.3331327433628319,0.25,2.25,7,clusterwise_perm
0.0293333333333333,0.43576401179941,0.25,2.5,7,clusterwise_perm
0.0266666666666666,0.5332035398230088,0.25,2.75,7,clusterwise_perm
0.0226666666666666,0.6196578171091446,0.25,3.0,7,clusterwise_perm
0.0146666666666666,1.5779092702169626e-05,0.5,0.0,7,clusterwise_perm
0.0186666666666666,1.5779092702169626e-05,0.5,0.1,7,clusterwise_perm
0.0253333333333333,7.100591715976331e-05,0.5,0.25,7,clusterwise_perm
0.0146666666666666,0.0015463510848126,0.5,0.5,7,clusterwise_perm
0.0106666666666666,0.0090335305719921,0.5,0.75,7,clusterwise_perm
0.0186666666666666,0.0395581854043392,0.5,1.0,7,clusterwise_perm
0.004,0.1074635108481262,0.5,1.25,7,clusterwise_perm
0.008,0.20930966469428,0.5,1.5,7,clusterwise_perm
0.008,0.3096410256410256,0.5,1.75,7,clusterwise_perm
0.012,0.3973806706114398,0.5,2.0,7,clusterwise_perm
0.012,0.4675029585798816,0.5,2.25,7,clusterwise_perm
